season,week,celebrity_name,ballroom_partner,judge1,judge2,judge3,judge4,total_judge_score,eliminated_flag,results,placement,industry
30,2,Olivia Jade,Valentin Chmerkovskiy,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 8,8,Social Media Personality
30,2,"Mike ""The Miz"" Mizanin",Witney Carson,7.0,5.0,7.0,7.0,26.0,0,Eliminated Week 7,9,Athlete
30,2,Iman Shumpert,Daniella Karagach,7.0,6.0,6.0,6.0,25.0,0,1st Place,1,Athlete
30,2,Cody Rigsby,Cheryl Burke,6.0,6.0,6.0,6.0,24.0,0,3rd Place,3,Fitness Instructor
30,2,Christine Chiu,Pasha Pashkov,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 3,14,TV Personality
30,2,Kenya Moore,Brandon Armstrong,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 6,10,TV Personality
30,2,Brian Austin Green,Sharna Burgess,6.0,5.0,6.0,6.0,23.0,0,Eliminated Week 4,13,Actor/Actress
30,2,Matt James,Lindsay Arnold,5.0,5.0,6.0,6.0,22.0,0,Eliminated Week 4,12,Athlete
30,2,Martin Kove,Britt Stewart,4.0,3.0,4.0,4.0,15.0,1,Eliminated Week 2,15,Actor/Actress
30,3,Olivia Jade,Valentin Chmerkovskiy,8.0,8.0,8.0,,24.0,0,Eliminated Week 8,8,Social Media Personality
30,3,JoJo Siwa,Jenna Johnson,8.0,8.0,8.0,,24.0,0,2nd Place,2,Social Media Personality
30,3,Amanda Kloots,Alan Bersten,8.0,8.0,8.0,,24.0,0,4th Place,4,TV Personality
30,3,Melora Hardin,Artem Chigvintsev,8.0,7.0,8.0,,23.0,0,Eliminated Week 9,6,Actor/Actress
30,3,"Mike ""The Miz"" Mizanin",Witney Carson,7.0,7.0,8.0,,22.0,0,Eliminated Week 7,9,Athlete
30,3,Melanie C,Gleb Savchenko,7.0,7.0,8.0,,22.0,0,Eliminated Week 5,11,Singer/Rapper
30,3,Suni Lee,Sasha Farber,7.0,7.0,7.0,,21.0,0,Eliminated Week 9,5,Athlete
30,3,Christine Chiu,Pasha Pashkov,7.0,7.0,7.0,,21.0,1,Eliminated Week 3,14,TV Personality
30,3,Kenya Moore,Brandon Armstrong,7.0,7.0,7.0,,21.0,0,Eliminated Week 6,10,TV Personality
30,3,Matt James,Lindsay Arnold,7.0,6.0,7.0,,20.0,0,Eliminated Week 4,12,Athlete
30,3,Jimmie Allen,Emma Slater,6.0,6.0,8.0,,20.0,0,Eliminated Week 8,7,Singer/Rapper
30,3,Brian Austin Green,Sharna Burgess,7.0,6.0,6.0,,19.0,0,Eliminated Week 4,13,Actor/Actress
30,3,Iman Shumpert,Daniella Karagach,7.0,6.0,6.0,,19.0,0,1st Place,1,Athlete
30,3,Cody Rigsby,Cheryl Burke,6.0,6.0,6.0,,18.0,0,3rd Place,3,Fitness Instructor
30,4,Melora Hardin,Artem Chigvintsev,9.0,9.5,9.0,9.0,36.5,0,Eliminated Week 9,6,Actor/Actress
30,4,Olivia Jade,Valentin Chmerkovskiy,8.0,9.0,9.0,9.0,35.0,0,Eliminated Week 8,8,Social Media Personality
30,4,JoJo Siwa,Jenna Johnson,8.5,8.5,9.0,9.0,35.0,0,2nd Place,2,Social Media Personality
30,4,Suni Lee,Sasha Farber,8.5,8.0,9.0,8.5,34.0,0,Eliminated Week 9,5,Athlete
30,4,Amanda Kloots,Alan Bersten,8.5,8.5,8.5,8.5,34.0,0,4th Place,4,TV Personality
30,4,Melanie C,Gleb Savchenko,8.0,8.0,8.5,8.5,33.0,0,Eliminated Week 5,11,Singer/Rapper
30,4,"Mike ""The Miz"" Mizanin",Witney Carson,8.5,7.5,8.5,8.0,32.5,0,Eliminated Week 7,9,Athlete
30,4,Jimmie Allen,Emma Slater,8.5,7.5,8.5,8.0,32.5,0,Eliminated Week 8,7,Singer/Rapper
30,4,Iman Shumpert,Daniella Karagach,8.5,6.5,8.5,8.0,31.5,0,1st Place,1,Athlete
30,4,Kenya Moore,Brandon Armstrong,7.0,7.0,8.0,7.5,29.5,0,Eliminated Week 6,10,TV Personality
30,4,Cody Rigsby,Cheryl Burke,7.5,6.5,7.5,7.5,29.0,0,3rd Place,3,Fitness Instructor
30,4,Matt James,Lindsay Arnold,7.0,6.5,7.5,7.5,28.5,1,Eliminated Week 4,12,Athlete
30,4,Brian Austin Green,Sharna Burgess,6.5,6.0,7.0,6.5,26.0,1,Eliminated Week 4,13,Actor/Actress
30,5,JoJo Siwa,Jenna Johnson,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Social Media Personality
30,5,Amanda Kloots,Alan Bersten,10.0,10.0,9.0,10.0,39.0,0,4th Place,4,TV Personality
30,5,Melora Hardin,Artem Chigvintsev,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,6,Actor/Actress
30,5,Suni Lee,Sasha Farber,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,5,Athlete
30,5,Melanie C,Gleb Savchenko,9.0,9.0,9.0,9.0,36.0,1,Eliminated Week 5,11,Singer/Rapper
30,5,Olivia Jade,Valentin Chmerkovskiy,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 8,8,Social Media Personality
30,5,Kenya Moore,Brandon Armstrong,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 6,10,TV Personality
30,5,Jimmie Allen,Emma Slater,8.0,8.0,9.0,9.0,34.0,0,Eliminated Week 8,7,Singer/Rapper
30,5,"Mike ""The Miz"" Mizanin",Witney Carson,8.0,8.0,8.0,8.0,32.0,0,Eliminated Week 7,9,Athlete
30,5,Cody Rigsby,Cheryl Burke,8.0,8.0,8.0,8.0,32.0,0,3rd Place,3,Fitness Instructor
30,5,Iman Shumpert,Daniella Karagach,7.0,7.0,7.0,7.0,28.0,0,1st Place,1,Athlete
30,6,Iman Shumpert,Daniella Karagach,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Athlete
30,6,JoJo Siwa,Jenna Johnson,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Social Media Personality
30,6,Jimmie Allen,Emma Slater,10.0,9.0,10.0,9.0,38.0,0,Eliminated Week 8,7,Singer/Rapper
30,6,Amanda Kloots,Alan Bersten,9.0,9.0,10.0,10.0,38.0,0,4th Place,4,TV Personality
30,6,Suni Lee,Sasha Farber,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,5,Athlete
30,6,Cody Rigsby,Cheryl Burke,9.0,9.0,9.0,9.0,36.0,0,3rd Place,3,Fitness Instructor
30,6,Olivia Jade,Valentin Chmerkovskiy,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 8,8,Social Media Personality
30,6,Melora Hardin,Artem Chigvintsev,8.0,9.0,8.0,9.0,34.0,0,Eliminated Week 9,6,Actor/Actress
30,6,"Mike ""The Miz"" Mizanin",Witney Carson,9.0,8.0,9.0,8.0,34.0,0,Eliminated Week 7,9,Athlete
30,6,Kenya Moore,Brandon Armstrong,8.0,8.0,8.0,8.0,32.0,1,Eliminated Week 6,10,TV Personality
30,7,Olivia Jade,Valentin Chmerkovskiy,11.0,9.0,11.0,11.0,42.0,0,Eliminated Week 8,8,Social Media Personality
30,7,JoJo Siwa,Jenna Johnson,10.0,9.0,10.0,10.0,39.0,0,2nd Place,2,Social Media Personality
30,7,Melora Hardin,Artem Chigvintsev,9.5,9.5,9.5,9.5,38.0,0,Eliminated Week 9,6,Actor/Actress
30,7,Jimmie Allen,Emma Slater,9.0,9.0,10.0,10.0,38.0,0,Eliminated Week 8,7,Singer/Rapper
30,7,Cody Rigsby,Cheryl Burke,8.5,8.5,9.5,9.5,36.0,0,3rd Place,3,Fitness Instructor
30,7,Suni Lee,Sasha Farber,8.25,8.25,8.25,9.25,34.0,0,Eliminated Week 9,5,Athlete
30,7,Iman Shumpert,Daniella Karagach,9.5,7.5,8.5,8.5,34.0,0,1st Place,1,Athlete
30,7,Amanda Kloots,Alan Bersten,8.25,8.25,8.25,9.25,34.0,0,4th Place,4,TV Personality
30,7,"Mike ""The Miz"" Mizanin",Witney Carson,8.0,8.0,8.0,8.0,32.0,1,Eliminated Week 7,9,Athlete
30,8,Melora Hardin,Artem Chigvintsev,10.5,10.5,10.5,10.5,42.0,0,Eliminated Week 9,6,Actor/Actress
30,8,Suni Lee,Sasha Farber,10.5,10.5,10.5,10.5,42.0,0,Eliminated Week 9,5,Athlete
30,8,Amanda Kloots,Alan Bersten,10.5,10.5,10.5,10.5,42.0,0,4th Place,4,TV Personality
30,8,JoJo Siwa,Jenna Johnson,10.5,9.5,10.5,10.5,41.0,0,2nd Place,2,Social Media Personality
30,8,Cody Rigsby,Cheryl Burke,10.0,10.0,9.0,9.0,38.0,0,3rd Place,3,Fitness Instructor
30,8,Olivia Jade,Valentin Chmerkovskiy,9.0,9.0,9.0,9.0,36.0,1,Eliminated Week 8,8,Social Media Personality
30,8,Iman Shumpert,Daniella Karagach,9.0,8.0,9.0,9.0,35.0,0,1st Place,1,Athlete
30,8,Jimmie Allen,Emma Slater,8.0,8.0,8.0,8.0,32.0,1,Eliminated Week 8,7,Singer/Rapper
30,9,JoJo Siwa,Jenna Johnson,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Social Media Personality
30,9,Amanda Kloots,Alan Bersten,9.5,10.0,10.0,10.0,39.5,0,4th Place,4,TV Personality
30,9,Suni Lee,Sasha Farber,10.0,9.0,9.5,9.0,37.5,1,Eliminated Week 9,5,Athlete
30,9,Iman Shumpert,Daniella Karagach,9.5,9.0,10.0,9.0,37.5,0,1st Place,1,Athlete
30,9,Melora Hardin,Artem Chigvintsev,8.5,9.5,9.0,9.0,36.0,1,Eliminated Week 9,6,Actor/Actress
30,9,Cody Rigsby,Cheryl Burke,9.0,9.0,8.5,9.0,35.5,0,3rd Place,3,Fitness Instructor
30,10,Iman Shumpert,Daniella Karagach,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Athlete
30,10,JoJo Siwa,Jenna Johnson,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,Social Media Personality
30,10,Amanda Kloots,Alan Bersten,9.5,10.0,9.5,10.0,39.0,0,4th Place,4,TV Personality
30,10,Cody Rigsby,Cheryl Burke,9.5,9.5,9.5,9.5,38.0,0,3rd Place,3,Fitness Instructor
31,1,Charli D'Amelio,Mark Ballas,8.0,8.0,8.0,8.0,32.0,0,1st Place,1,Social Media Personality
31,1,Wayne Brady,Witney Carson,7.0,7.0,7.0,8.0,29.0,0,3rd Place,3,Comedian
31,1,Selma Blair,Sasha Farber,7.0,7.0,7.0,7.0,28.0,0,Withdrew,12,Actor/Actress
31,1,Shangela,Gleb Savchenko,7.0,7.0,7.0,7.0,28.0,0,4th Place,4,TV Personality
31,1,Gabby Windey,Valentin Chmerkovskiy,7.0,7.0,7.0,7.0,28.0,0,2nd Place,2,TV Personality
31,1,Daniel Durant,Britt Stewart,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 9,5,Actor/Actress
31,1,Jordin Sparks,Brandon Armstrong,7.0,6.0,6.0,7.0,26.0,0,Eliminated Week 7,9,Singer/Rapper
31,1,Heidi D'Amelio,Artem Chigvintsev,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 8,8,Social Media Personality
31,1,Joseph Baena,Daniella Karagach,6.0,5.0,6.0,6.0,23.0,0,Eliminated Week 5,11,Actor/Actress
31,1,Cheryl Ladd,Louis van Amstel,6.0,5.0,5.0,5.0,21.0,0,Eliminated Week 3,14,Actor/Actress
31,1,Trevor Donovan,Emma Slater,5.0,5.0,5.0,6.0,21.0,0,Eliminated Week 9,6,Actor/Actress
31,1,Sam Champion,Cheryl Burke,5.0,5.0,5.0,5.0,20.0,0,Eliminated Week 4,13,News Anchor
31,1,Jessie James Decker,Alan Bersten,5.0,5.0,5.0,5.0,20.0,0,Eliminated Week 6,10,Singer/Rapper
31,1,Teresa Giudice,Pasha Pashkov,5.0,5.0,5.0,5.0,20.0,0,Eliminated Week 2,15,TV Personality
31,1,Jason Lewis,Peta Murgatroyd,5.0,4.0,4.0,5.0,18.0,1,Eliminated Week 1,16,Actor/Actress
31,1,Vinny Guadagnino,Koko Iwasaki,4.0,4.0,5.0,4.0,17.0,0,Eliminated Week 8,7,TV Personality
31,2,Wayne Brady,Witney Carson,8.0,8.0,8.0,8.0,32.0,0,3rd Place,3,Comedian
31,2,Charli D'Amelio,Mark Ballas,8.0,8.0,8.0,8.0,32.0,0,1st Place,1,Social Media Personality
31,2,Gabby Windey,Valentin Chmerkovskiy,8.0,8.0,8.0,8.0,32.0,0,2nd Place,2,TV Personality
31,2,Trevor Donovan,Emma Slater,7.0,7.0,8.0,8.0,30.0,0,Eliminated Week 9,6,Actor/Actress
31,2,Daniel Durant,Britt Stewart,7.0,7.0,7.0,8.0,29.0,0,Eliminated Week 9,5,Actor/Actress
31,2,Selma Blair,Sasha Farber,7.0,7.0,7.0,7.0,28.0,0,Withdrew,12,Actor/Actress
31,2,Heidi D'Amelio,Artem Chigvintsev,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 8,8,Social Media Personality
31,2,Shangela,Gleb Savchenko,7.0,7.0,7.0,7.0,28.0,0,4th Place,4,TV Personality
31,2,Jordin Sparks,Brandon Armstrong,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 7,9,Singer/Rapper
31,2,Vinny Guadagnino,Koko Iwasaki,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 8,7,TV Personality
31,2,Sam Champion,Cheryl Burke,6.0,6.0,7.0,7.0,26.0,0,Eliminated Week 4,13,News Anchor
31,2,Jessie James Decker,Alan Bersten,7.0,6.0,6.0,6.0,25.0,0,Eliminated Week 6,10,Singer/Rapper
31,2,Joseph Baena,Daniella Karagach,6.0,6.0,6.0,6.0,24.0,0,Eliminated Week 5,11,Actor/Actress
31,2,Teresa Giudice,Pasha Pashkov,6.0,5.0,6.0,6.0,23.0,1,Eliminated Week 2,15,TV Personality
31,2,Cheryl Ladd,Louis van Amstel,5.0,6.0,5.0,5.0,21.0,0,Eliminated Week 3,14,Actor/Actress
31,3,Wayne Brady,Witney Carson,8.0,8.0,8.0,9.0,33.0,0,3rd Place,3,Comedian
31,3,Charli D'Amelio,Mark Ballas,8.0,8.0,8.0,9.0,33.0,0,1st Place,1,Social Media Personality
31,3,Gabby Windey,Valentin Chmerkovskiy,8.0,8.0,8.0,9.0,33.0,0,2nd Place,2,TV Personality
31,3,Heidi D'Amelio,Artem Chigvintsev,8.0,8.0,8.0,8.0,32.0,0,Eliminated Week 8,8,Social Media Personality
31,3,Daniel Durant,Britt Stewart,8.0,7.0,8.0,8.0,31.0,0,Eliminated Week 9,5,Actor/Actress
31,3,Shangela,Gleb Savchenko,8.0,7.0,7.0,8.0,30.0,0,4th Place,4,TV Personality
31,3,Joseph Baena,Daniella Karagach,8.0,7.0,7.0,7.0,29.0,0,Eliminated Week 5,11,Actor/Actress
31,3,Jordin Sparks,Brandon Armstrong,7.0,7.0,7.0,8.0,29.0,0,Eliminated Week 7,9,Singer/Rapper
31,3,Selma Blair,Sasha Farber,7.0,7.0,7.0,7.0,28.0,0,Withdrew,12,Actor/Actress
31,3,Trevor Donovan,Emma Slater,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 9,6,Actor/Actress
31,3,Jessie James Decker,Alan Bersten,6.0,6.0,7.0,7.0,26.0,0,Eliminated Week 6,10,Singer/Rapper
31,3,Sam Champion,Cheryl Burke,6.0,6.0,6.0,7.0,25.0,0,Eliminated Week 4,13,News Anchor
31,3,Cheryl Ladd,Louis van Amstel,6.0,6.0,6.0,6.0,24.0,1,Eliminated Week 3,14,Actor/Actress
31,3,Vinny Guadagnino,Koko Iwasaki,6.0,5.0,6.0,6.0,23.0,0,Eliminated Week 8,7,TV Personality
31,4,Wayne Brady,Witney Carson,9.0,9.0,9.0,9.0,36.0,0,3rd Place,3,Comedian
31,4,Charli D'Amelio,Mark Ballas,9.0,9.0,9.0,9.0,36.0,0,1st Place,1,Social Media Personality
31,4,Gabby Windey,Valentin Chmerkovskiy,9.0,9.0,9.0,9.0,36.0,0,2nd Place,2,TV Personality
31,4,Jordin Sparks,Brandon Armstrong,9.0,8.0,8.0,9.0,34.0,0,Eliminated Week 7,9,Singer/Rapper
31,4,Heidi D'Amelio,Artem Chigvintsev,9.0,8.0,8.0,9.0,34.0,0,Eliminated Week 8,8,Social Media Personality
31,4,Selma Blair,Sasha Farber,8.0,8.0,8.0,8.0,32.0,0,Withdrew,12,Actor/Actress
31,4,Shangela,Gleb Savchenko,8.0,8.0,8.0,8.0,32.0,0,4th Place,4,TV Personality
31,4,Jessie James Decker,Alan Bersten,8.0,7.0,8.0,8.0,31.0,0,Eliminated Week 6,10,Singer/Rapper
31,4,Daniel Durant,Britt Stewart,7.0,7.0,7.0,8.0,29.0,0,Eliminated Week 9,5,Actor/Actress
31,4,Vinny Guadagnino,Koko Iwasaki,8.0,7.0,7.0,7.0,29.0,0,Eliminated Week 8,7,TV Personality
31,4,Joseph Baena,Daniella Karagach,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 5,11,Actor/Actress
31,4,Trevor Donovan,Emma Slater,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 9,6,Actor/Actress
31,4,Sam Champion,Cheryl Burke,7.0,6.0,6.0,6.0,25.0,1,Eliminated Week 4,13,News Anchor
31,5,Charli D'Amelio,Mark Ballas,10.375,10.375,10.375,10.875,42.0,0,1st Place,1,Social Media Personality
31,5,Wayne Brady,Witney Carson,10.125,10.125,10.125,10.625,41.0,0,3rd Place,3,Comedian
31,5,Gabby Windey,Valentin Chmerkovskiy,10.25,10.25,10.25,10.25,41.0,0,2nd Place,2,TV Personality
31,5,Selma Blair,Sasha Farber,10.0,10.0,10.0,10.0,40.0,0,Withdrew,12,Actor/Actress
31,5,Heidi D'Amelio,Artem Chigvintsev,9.625,10.125,9.625,9.625,39.0,0,Eliminated Week 8,8,Social Media Personality
31,5,Shangela,Gleb Savchenko,9.75,9.25,9.75,9.75,38.5,0,4th Place,4,TV Personality
31,5,Trevor Donovan,Emma Slater,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 9,6,Actor/Actress
31,5,Jessie James Decker,Alan Bersten,8.875,8.875,9.375,8.875,36.0,0,Eliminated Week 6,10,Singer/Rapper
31,5,Jordin Sparks,Brandon Armstrong,8.875,8.375,8.875,9.375,35.5,0,Eliminated Week 7,9,Singer/Rapper
31,5,Joseph Baena,Daniella Karagach,9.0,8.5,9.0,8.5,35.0,1,Eliminated Week 5,11,Actor/Actress
31,5,Daniel Durant,Britt Stewart,8.125,8.125,8.625,8.625,33.5,0,Eliminated Week 9,5,Actor/Actress
31,5,Vinny Guadagnino,Koko Iwasaki,7.75,7.75,7.75,7.75,31.0,0,Eliminated Week 8,7,TV Personality
31,6,Charli D'Amelio,Mark Ballas,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Social Media Personality
31,6,Gabby Windey,Valentin Chmerkovskiy,9.0,9.0,9.0,10.0,37.0,0,2nd Place,2,TV Personality
31,6,Heidi D'Amelio,Artem Chigvintsev,9.0,9.0,9.0,9.0,36.0,0,Eliminated Week 8,8,Social Media Personality
31,6,Shangela,Gleb Savchenko,9.0,9.0,9.0,9.0,36.0,0,4th Place,4,TV Personality
31,6,Trevor Donovan,Emma Slater,9.0,8.0,8.0,9.0,34.0,0,Eliminated Week 9,6,Actor/Actress
31,6,Daniel Durant,Britt Stewart,9.0,8.0,8.0,9.0,34.0,0,Eliminated Week 9,5,Actor/Actress
31,6,Wayne Brady,Witney Carson,8.0,9.0,8.0,9.0,34.0,0,3rd Place,3,Comedian
31,6,Jordin Sparks,Brandon Armstrong,9.0,8.0,8.0,9.0,34.0,0,Eliminated Week 7,9,Singer/Rapper
31,6,Jessie James Decker,Alan Bersten,8.0,8.0,8.0,8.0,32.0,1,Eliminated Week 6,10,Singer/Rapper
31,6,Vinny Guadagnino,Koko Iwasaki,7.0,7.0,7.0,7.0,28.0,0,Eliminated Week 8,7,TV Personality
31,7,Trevor Donovan,Emma Slater,10.0,9.0,10.0,10.0,39.0,0,Eliminated Week 9,6,Actor/Actress
31,7,Charli D'Amelio,Mark Ballas,9.5,9.5,10.0,10.0,39.0,0,1st Place,1,Social Media Personality
31,7,Wayne Brady,Witney Carson,9.5,9.0,9.5,10.0,38.0,0,3rd Place,3,Comedian
31,7,Daniel Durant,Britt Stewart,9.0,8.5,9.5,9.5,36.5,0,Eliminated Week 9,5,Actor/Actress
31,7,Shangela,Gleb Savchenko,9.0,9.5,9.0,9.0,36.5,0,4th Place,4,TV Personality
31,7,Gabby Windey,Valentin Chmerkovskiy,9.0,9.0,8.5,9.0,35.5,0,2nd Place,2,TV Personality
31,7,Heidi D'Amelio,Artem Chigvintsev,8.5,9.0,9.0,8.5,35.0,0,Eliminated Week 8,8,Social Media Personality
31,7,Jordin Sparks,Brandon Armstrong,8.5,9.0,8.5,8.5,34.5,1,Eliminated Week 7,9,Singer/Rapper
31,7,Vinny Guadagnino,Koko Iwasaki,7.5,8.0,8.0,8.0,31.5,0,Eliminated Week 8,7,TV Personality
31,8,Wayne Brady,Witney Carson,11.25,11.25,11.25,11.25,45.0,0,3rd Place,3,Comedian
31,8,Charli D'Amelio,Mark Ballas,11.25,11.25,11.25,11.25,45.0,0,1st Place,1,Social Media Personality
31,8,Shangela,Gleb Savchenko,11.25,10.25,10.25,10.25,42.0,0,4th Place,4,TV Personality
31,8,Gabby Windey,Valentin Chmerkovskiy,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,TV Personality
31,8,Trevor Donovan,Emma Slater,9.25,10.25,9.25,10.25,39.0,0,Eliminated Week 9,6,Actor/Actress
31,8,Daniel Durant,Britt Stewart,10.0,9.0,10.0,10.0,39.0,0,Eliminated Week 9,5,Actor/Actress
31,8,Heidi D'Amelio,Artem Chigvintsev,9.0,8.0,9.0,9.0,35.0,1,Eliminated Week 8,8,Social Media Personality
31,8,Vinny Guadagnino,Koko Iwasaki,8.0,7.0,7.0,7.0,29.0,1,Eliminated Week 8,7,TV Personality
31,9,Charli D'Amelio,Mark Ballas,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Social Media Personality
31,9,Gabby Windey,Valentin Chmerkovskiy,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,TV Personality
31,9,Wayne Brady,Witney Carson,9.5,9.0,9.0,9.0,36.5,0,3rd Place,3,Comedian
31,9,Shangela,Gleb Savchenko,9.5,9.0,9.0,9.0,36.5,0,4th Place,4,TV Personality
31,9,Daniel Durant,Britt Stewart,9.0,8.0,9.0,8.5,34.5,1,Eliminated Week 9,5,Actor/Actress
31,9,Trevor Donovan,Emma Slater,8.5,8.0,8.0,8.0,32.5,1,Eliminated Week 9,6,Actor/Actress
31,10,Charli D'Amelio,Mark Ballas,10.0,10.0,10.0,10.0,40.0,0,1st Place,1,Social Media Personality
31,10,Gabby Windey,Valentin Chmerkovskiy,10.0,10.0,10.0,10.0,40.0,0,2nd Place,2,TV Personality
31,10,Wayne Brady,Witney Carson,9.5,9.5,9.5,9.5,38.0,0,3rd Place,3,Comedian
31,10,Shangela,Gleb Savchenko,9.5,9.5,9.5,9.5,38.0,0,4th Place,4,TV Personality
32,1,Charity Lawson,Artem Chigvintsev,7.0,7.0,8.0,,22.0,0,4th Place,4,TV Personality
32,1,Jason Mraz,Daniella Karagach,7.0,7.0,7.0,,21.0,0,2nd Place,2,Singer/Rapper
32,1,Ariana Madix,Pasha Pashkov,7.0,7.0,7.0,,21.0,0,3rd Place,3,TV Personality
32,1,Lele Pons,Brandon Armstrong,6.0,7.0,6.0,,19.0,0,Eliminated Week 7,8,Social Media Personality
32,1,Xochitl Gomez,Valentin Chmerkovskiy,6.0,6.0,6.0,,18.0,0,1st Place,1,Actor/Actress
32,1,Adrian Peterson,Britt Stewart,6.0,6.0,6.0,,18.0,0,Eliminated Week 4,11,Athlete
32,1,Mira Sorvino,Gleb Savchenko,6.0,5.0,6.0,,17.0,0,Eliminated Week 5,10,Actor/Actress
32,1,Barry Williams,Peta Murgatroyd,6.0,5.0,5.0,,16.0,0,Eliminated Week 8,7,Actor/Actress
32,1,Jamie Lynn Spears,Alan Bersten,5.0,5.0,5.0,,15.0,0,Eliminated Week 2,13,Actor/Actress
32,1,Mauricio Umansky,Emma Slater,5.0,5.0,5.0,,15.0,0,Eliminated Week 6,9,TV Personality
32,1,Alyson Hannigan,Sasha Farber,5.0,4.0,4.0,,13.0,0,5th Place,5,Actor/Actress
32,1,Matt Walsh,Koko Iwasaki,4.0,4.0,4.0,,12.0,1,Eliminated Week 1,14,Comedian
32,1,Tyson Beckford,Jenna Johnson,4.0,4.0,4.0,,12.0,0,Eliminated Week 3,12,Model
32,1,Harry Jowsey,Rylee Arnold,4.0,4.0,4.0,,12.0,0,Eliminated Week 9,6,TV Personality
32,2,Xochitl Gomez,Valentin Chmerkovskiy,8.0,8.0,8.0,,24.0,0,1st Place,1,Actor/Actress
32,2,Jason Mraz,Daniella Karagach,8.0,8.0,8.0,,24.0,0,2nd Place,2,Singer/Rapper
32,2,Lele Pons,Brandon Armstrong,7.0,7.0,7.0,,21.0,0,Eliminated Week 7,8,Social Media Personality
32,2,Charity Lawson,Artem Chigvintsev,7.0,7.0,7.0,,21.0,0,4th Place,4,TV Personality
32,2,Ariana Madix,Pasha Pashkov,6.0,7.0,7.0,,20.0,0,3rd Place,3,TV Personality
32,2,Alyson Hannigan,Sasha Farber,7.0,6.0,6.0,,19.0,0,5th Place,5,Actor/Actress
32,2,Mira Sorvino,Gleb Savchenko,6.0,6.0,6.0,,18.0,0,Eliminated Week 5,10,Actor/Actress
32,2,Tyson Beckford,Jenna Johnson,6.0,6.0,6.0,,18.0,0,Eliminated Week 3,12,Model
32,2,Jamie Lynn Spears,Alan Bersten,6.0,5.0,5.0,,16.0,1,Eliminated Week 2,13,Actor/Actress
32,2,Barry Williams,Peta Murgatroyd,5.0,5.0,5.0,,15.0,0,Eliminated Week 8,7,Actor/Actress
32,2,Adrian Peterson,Britt Stewart,5.0,5.0,5.0,,15.0,0,Eliminated Week 4,11,Athlete
32,2,Harry Jowsey,Rylee Arnold,5.0,5.0,5.0,,15.0,0,Eliminated Week 9,6,TV Personality
32,2,Mauricio Umansky,Emma Slater,4.0,4.0,4.0,,12.0,0,Eliminated Week 6,9,TV Personality
32,3,Jason Mraz,Daniella Karagach,9.0,8.0,9.0,8.0,34.0,0,2nd Place,2,Singer/Rapper
32,3,Ariana Madix,Pasha Pashkov,9.0,8.0,9.0,8.0,34.0,0,3rd Place,3,TV Personality
32,3,Xochitl Gomez,Valentin Chmerkovskiy,8.0,8.0,8.0,8.0,32.0,0,1st Place,1,Actor/Actress
32,3,Charity Lawson,Artem Chigvintsev,8.0,8.0,8.0,8.0,32.0,0,4th Place,4,TV Personality
32,3,Lele Pons,Brandon Armstrong,7.0,6.0,7.0,7.0,27.0,0,Eliminated Week 7,8,Social Media Personality
32,3,Mira Sorvino,Gleb Savchenko,6.0,6.0,7.0,7.0,26.0,0,Eliminated Week 5,10,Actor/Actress
32,3,Barry Williams,Peta Murgatroyd,6.0,6.0,7.0,6.0,25.0,0,Eliminated Week 8,7,Actor/Actress
32,3,Alyson Hannigan,Sasha Farber,6.0,6.0,6.0,6.0,24.0,0,5th Place,5,Actor/Actress
32,3,Harry Jowsey,Rylee Arnold,6.0,5.0,7.0,6.0,24.0,0,Eliminated Week 9,6,TV Personality
32,3,Mauricio Umansky,Emma Slater,7.0,5.0,6.0,5.0,23.0,0,Eliminated Week 6,9,TV Personality
32,3,Adrian Peterson,Britt Stewart,5.0,5.0,6.0,6.0,22.0,0,Eliminated Week 4,11,Athlete
